I,N, vehicle 1,250,2.281997,48.877141,7.704000,113.200000
I,N, vehicle 1,251,2.282082,48.877121,7.452000,108.630000
I,N, vehicle 1,252,2.282122,48.877051,0.000000,105.820000
I,N, vehicle 1,253,2.282212,48.877048,9.864000,96.680000
I,N, vehicle 1,254,2.282283,48.877041,6.264000,97.730000
I,N, vehicle 1,255,2.282382,48.877030,7.848000,94.570000
I,N, vehicle 1,256,2.282450,48.877035,10.116000,90.350000
I,N, vehicle 1,257,2.282520,48.877039,10.548000,86.480000
I,N, vehicle 1,258,2.282612,48.877038,9.540000,90.350000
I,N, vehicle 1,259,2.282707,48.877032,7.488000,92.110000
I,N, vehicle 1,260,2.282781,48.877033,8.100000,91.050000
I,N, vehicle 1,261,2.282859,48.877031,3.312000,88.590000
I,N, vehicle 1,262,2.282930,48.877030,7.704000,90.000000
I,N, vehicle 1,263,2.282999,48.877021,6.444000,117.070000
I,N, vehicle 1,264,2.283068,48.877003,12.492000,111.800000
I,N, vehicle 1,265,2.283191,48.876972,19.368000,113.200000
I,N, vehicle 1,266,2.283261,48.876948,20.484000,114.610000
I,N, vehicle 1,267,2.283328,48.876916,23.076000,118.830000
I,N, vehicle 1,268,2.283392,48.876871,25.488000,125.510000
I,N, vehicle 1,269,2.283447,48.876816,26.928000,151.520000
I,N, vehicle 1,270,2.283480,48.876746,28.476000,168.800000
I,N, vehicle 1,271,2.283502,48.876666,32.400000,169.330000
I,N, vehicle 1,272,2.283521,48.876589,33.192000,169.330000
I,N, vehicle 1,273,2.283533,48.876504,35.568000,169.330000
I,N, vehicle 1,274,2.283552,48.876438,34.488000,169.330000
I,N, vehicle 1,275,2.283564,48.876356,34.416000,169.330000
I,N, vehicle 1,276,2.283586,48.876280,32.292000,169.330000
I,N, vehicle 1,277,2.283613,48.876195,31.608000,169.330000
I,N, vehicle 1,278,2.283637,48.876115,32.256000,169.330000
I,N, vehicle 1,279,2.283667,48.876021,33.192000,169.950000
I,N, vehicle 1,280,2.283710,48.875937,34.200000,169.950000
I,N, vehicle 1,281,2.283729,48.875852,34.272000,169.950000
I,N, vehicle 1,282,2.283753,48.875768,33.012000,169.950000
I,N, vehicle 1,283,2.283773,48.875683,32.292000,169.950000
I,N, vehicle 1,284,2.283787,48.875606,29.808000,169.950000
I,N, vehicle 1,285,2.283804,48.875541,28.512000,169.950000
I,N, vehicle 1,286,2.283823,48.875465,27.612000,170.540000
I,N, vehicle 1,287,2.283839,48.875401,25.776000,170.540000
I,N, vehicle 1,288,2.283848,48.875348,19.440000,170.540000
I,N, vehicle 1,289,2.283864,48.875294,6.012000,170.540000
I,N, vehicle 1,290,2.283860,48.875212,17.604000,170.540000
I,N, vehicle 1,291,2.283876,48.875164,20.376000,170.540000
I,N, vehicle 1,292,2.283879,48.875109,21.312000,170.540000
I,N, vehicle 1,293,2.283884,48.875029,28.584000,168.050000
I,N, vehicle 1,294,2.284083,48.874889,30.744000,168.400000
I,N, vehicle 1,295,2.284131,48.874676,34.920000,170.190000
I,N, vehicle 1,296,2.284126,48.874587,37.224000,170.190000
I,N, vehicle 1,297,2.284125,48.874487,39.024000,170.190000
I,N, vehicle 1,298,2.284123,48.874389,37.728000,170.190000
I,N, vehicle 1,299,2.284122,48.874297,35.172000,170.190000
I,N, vehicle 1,300,2.284153,48.874209,35.064000,170.930000
I,N, vehicle 1,301,2.284183,48.874121,35.496000,170.930000
I,N, vehicle 1,302,2.284228,48.874036,36.432000,170.930000
I,N, vehicle 1,303,2.284261,48.873946,36.288000,170.930000
I,N, vehicle 1,304,2.284289,48.873851,36.468000,170.930000
I,N, vehicle 1,305,2.284307,48.873762,36.900000,170.930000
I,N, vehicle 1,306,2.284320,48.873665,36.720000,170.930000
I,N, vehicle 1,307,2.284338,48.873561,36.720000,170.930000
I,N, vehicle 1,308,2.284351,48.873485,33.660000,170.930000
I,N, vehicle 1,309,2.284360,48.873423,26.316000,170.930000
I,N, vehicle 1,310,2.284378,48.873371,18.504000,170.930000
I,N, vehicle 1,311,2.284390,48.873321,6.192000,170.930000
I,N, vehicle 1,312,2.284396,48.873367,1.584000,170.930000
I,N, vehicle 1,313,2.284439,48.873236,21.240000,170.930000
I,N, vehicle 1,314,2.284452,48.873190,22.104000,170.930000
I,N, vehicle 1,315,2.284465,48.872940,34.524000,174.430000
I,N, vehicle 1,316,2.284507,48.872859,34.596000,171.840000
I,N, vehicle 1,317,2.284529,48.872781,35.352000,171.840000
I,N, vehicle 1,318,2.284550,48.872682,36.396000,171.840000
I,N, vehicle 1,319,2.284572,48.872585,36.756000,171.910000
I,N, vehicle 1,320,2.284589,48.872484,36.540000,171.040000
I,N, vehicle 1,321,2.284600,48.872438,36.576000,171.040000
I,N, vehicle 1,322,2.284512,48.872352,35.028000,168.050000
I,N, vehicle 1,323,2.284648,48.872232,37.152000,139.940000
I,N, vehicle 1,324,2.284693,48.872165,36.936000,171.440000
I,N, vehicle 1,325,2.284744,48.872008,38.808000,171.480000
I,N, vehicle 1,326,2.284778,48.871912,37.404000,171.600000
I,N, vehicle 1,327,2.284802,48.871819,37.080000,171.600000
I,N, vehicle 1,328,2.284818,48.871723,36.072000,171.600000
I,N, vehicle 1,329,2.284841,48.871635,33.084000,171.600000
I,N, vehicle 1,330,2.284855,48.871555,32.760000,171.600000
I,N, vehicle 1,331,2.284858,48.871477,30.744000,171.600000
I,N, vehicle 1,332,2.284869,48.871415,25.812000,172.390000
I,N, vehicle 1,333,2.284885,48.871362,25.812000,172.390000
I,N, vehicle 1,334,2.284913,48.871278,13.896000,172.390000
I,N, vehicle 1,335,2.284907,48.871193,15.336000,171.470000
I,N, vehicle 1,336,2.284888,48.871107,16.416000,170.700000
I,N, vehicle 1,337,2.284923,48.871047,20.340000,170.700000
I,N, vehicle 1,338,2.284942,48.870980,22.680000,170.700000
I,N, vehicle 1,339,2.284938,48.870915,23.400000,170.700000
I,N, vehicle 1,340,2.284969,48.870833,28.656000,170.700000
I,N, vehicle 1,341,2.284986,48.870733,33.516000,170.520000
I,N, vehicle 1,342,2.285012,48.870638,34.344000,170.520000
I,N, vehicle 1,343,2.285040,48.870558,33.444000,170.520000
I,N, vehicle 1,344,2.285051,48.870483,29.880000,170.520000
I,N, vehicle 1,345,2.285068,48.870427,26.316000,170.520000
I,N, vehicle 1,346,2.285092,48.870346,14.436000,170.520000
I,N, vehicle 1,347,2.285105,48.870273,11.952000,170.520000
I,N, vehicle 1,348,2.285151,48.870181,19.080000,170.620000
I,N, vehicle 1,349,2.285171,48.870134,19.512000,170.620000
I,N, vehicle 1,350,2.285196,48.870080,20.772000,170.620000
I,N, vehicle 1,351,2.285224,48.870027,20.880000,170.620000
I,N, vehicle 1,352,2.285231,48.869981,18.972000,170.620000
I,N, vehicle 1,353,2.285206,48.869925,17.892000,170.620000
I,N, vehicle 1,354,2.285190,48.869880,17.280000,170.620000
I,N, vehicle 1,355,2.285133,48.869833,16.524000,199.340000
I,N, vehicle 1,356,2.285106,48.869761,14.544000,194.770000
I,N, vehicle 1,357,2.285102,48.869706,13.248000,185.980000
I,N, vehicle 1,358,2.285098,48.869584,21.744000,154.980000
I,N, vehicle 1,359,2.285350,48.869474,24.480000,148.360000
I,N, vehicle 1,360,2.285436,48.869315,21.492000,171.370000
I,N, vehicle 1,361,2.285455,48.869266,21.420000,171.370000
I,N, vehicle 1,362,2.285471,48.869203,23.544000,170.940000
I,N, vehicle 1,363,2.285485,48.869145,24.516000,170.940000
I,N, vehicle 1,364,2.285504,48.869082,24.516000,170.140000
I,N, vehicle 1,365,2.285503,48.868997,20.232000,170.140000
I,N, vehicle 1,366,2.285521,48.868921,24.336000,170.140000
I,N, vehicle 1,367,2.285527,48.868856,21.852000,170.140000
I,N, vehicle 1,368,2.285545,48.868800,22.968000,170.140000
I,N, vehicle 1,369,2.285562,48.868726,26.964000,170.140000
I,N, vehicle 1,370,2.285574,48.868638,26.964000,170.140000
I,N, vehicle 1,371,2.285580,48.868589,20.664000,170.140000
I,N, vehicle 1,372,2.285593,48.868542,18.720000,170.140000
I,N, vehicle 1,373,2.285612,48.868458,16.740000,170.140000
I,N, vehicle 1,374,2.285635,48.868355,19.368000,170.140000
I,N, vehicle 1,375,2.285649,48.868306,19.512000,170.140000
I,N, vehicle 1,376,2.285653,48.868253,21.060000,169.900000
I,N, vehicle 1,377,2.285664,48.868199,19.728000,169.900000
I,N, vehicle 1,378,2.285681,48.868102,28.224000,169.900000
I,N, vehicle 1,379,2.285704,48.868011,30.024000,169.900000
I,N, vehicle 1,380,2.285727,48.867915,31.500000,169.900000
I,N, vehicle 1,381,2.285750,48.867827,32.400000,169.510000
I,N, vehicle 1,382,2.285777,48.867762,28.008000,169.510000
I,N, vehicle 1,383,2.285790,48.867691,28.296000,169.510000
I,N, vehicle 1,384,2.285813,48.867620,27.252000,169.510000
I,N, vehicle 1,385,2.285835,48.867551,26.784000,169.510000
I,N, vehicle 1,386,2.285854,48.867494,24.552000,169.510000
I,N, vehicle 1,387,2.285866,48.867437,25.740000,169.510000
I,N, vehicle 1,388,2.285886,48.867375,25.848000,171.820000
I,N, vehicle 1,389,2.285907,48.867302,26.568000,171.820000
I,N, vehicle 1,390,2.285931,48.867235,26.676000,171.820000
I,N, vehicle 1,391,2.285945,48.867178,25.704000,171.820000
I,N, vehicle 1,392,2.285959,48.867124,22.176000,171.820000
I,N, vehicle 1,393,2.285981,48.867033,18.252000,171.820000
I,N, vehicle 1,394,2.285996,48.866975,18.468000,171.820000
I,N, vehicle 1,395,2.286016,48.866894,14.184000,171.820000
I,N, vehicle 1,396,2.286034,48.866819,25.596000,171.820000
I,N, vehicle 1,397,2.286049,48.866770,24.300000,171.210000
I,N, vehicle 1,398,2.286062,48.866704,24.012000,171.210000
I,N, vehicle 1,399,2.286078,48.866642,26.172000,171.210000
I,N, vehicle 1,400,2.286103,48.866573,27.900000,171.210000
I,N, vehicle 1,401,2.286108,48.866498,31.320000,171.210000
I,N, vehicle 1,402,2.286128,48.866418,31.464000,171.210000
I,N, vehicle 1,403,2.286147,48.866329,32.652000,171.210000
I,N, vehicle 1,404,2.286162,48.866271,33.444000,168.690000
I,N, vehicle 1,405,2.286208,48.866074,31.932000,168.910000
I,N, vehicle 1,406,2.286270,48.865875,26.964000,170.110000
I,N, vehicle 1,407,2.286281,48.865811,26.352000,169.600000
I,N, vehicle 1,408,2.286307,48.865730,29.808000,169.600000
I,N, vehicle 1,409,2.286333,48.865639,32.076000,169.600000
I,N, vehicle 1,410,2.286355,48.865558,32.436000,171.110000
I,N, vehicle 1,411,2.286376,48.865478,32.436000,171.110000
I,N, vehicle 1,412,2.286389,48.865397,32.508000,171.110000
I,N, vehicle 1,413,2.286406,48.865325,29.376000,171.110000
I,N, vehicle 1,414,2.286430,48.865250,21.168000,171.110000
I,N, vehicle 1,415,2.286425,48.865296,1.188000,171.110000
I,N, vehicle 1,416,2.286434,48.865235,13.356000,171.110000
I,N, vehicle 1,417,2.286437,48.865154,16.200000,171.110000
I,N, vehicle 1,418,2.286449,48.865090,23.040000,171.110000
I,N, vehicle 1,419,2.286540,48.864916,23.004000,169.960000
I,N, vehicle 1,420,2.286572,48.864790,36.324000,169.960000
I,N, vehicle 1,421,2.286601,48.864674,40.716000,170.090000
I,N, vehicle 1,422,2.286619,48.864562,41.292000,170.090000
I,N, vehicle 1,423,2.286652,48.864440,42.552000,170.090000
I,N, vehicle 1,424,2.286680,48.864330,41.220000,170.090000
I,N, vehicle 1,425,2.286695,48.864228,41.112000,170.090000
I,N, vehicle 1,426,2.286714,48.864138,39.024000,170.090000
I,N, vehicle 1,427,2.286744,48.864034,37.872000,170.090000
I,N, vehicle 1,428,2.286769,48.863944,33.264000,169.780000
I,N, vehicle 1,429,2.286795,48.863850,33.516000,169.780000
I,N, vehicle 1,430,2.286822,48.863763,33.408000,169.780000
I,N, vehicle 1,431,2.286824,48.863716,27.324000,169.780000
I,N, vehicle 1,432,2.286867,48.863659,8.892000,169.780000
I,N, vehicle 1,433,2.286867,48.863593,12.276000,171.290000
I,N, vehicle 1,434,2.286850,48.863548,13.824000,171.290000
I,N, vehicle 1,435,2.286841,48.863503,2.988000,171.290000
I,N, vehicle 1,436,2.286805,48.863456,10.728000,171.290000
I,N, vehicle 1,437,2.286683,48.863343,21.492000,228.010000
I,N, vehicle 1,438,2.286745,48.863373,18.252000,237.200000
I,N, vehicle 1,439,2.286681,48.863317,27.576000,228.010000
I,N, vehicle 1,440,2.286565,48.863167,30.456000,208.610000
I,N, vehicle 1,441,2.286544,48.863094,31.428000,202.380000
I,N, vehicle 1,442,2.286511,48.862980,34.992000,183.580000
I,N, vehicle 1,443,2.286506,48.862893,33.804000,174.990000
I,N, vehicle 1,444,2.286597,48.862736,34.596000,153.440000
I,N, vehicle 1,445,2.286805,48.862547,36.108000,127.870000
I,N, vehicle 1,446,2.286892,48.862512,35.244000,106.440000
I,N, vehicle 1,447,2.287037,48.862495,30.636000,86.100000
I,N, vehicle 1,448,2.287146,48.862528,28.800000,68.960000
I,N, vehicle 1,449,2.287219,48.862564,25.128000,56.580000
I,N, vehicle 1,450,2.287366,48.862658,25.884000,42.930000
I,N, vehicle 1,451,2.287440,48.862696,23.472000,42.930000
I,N, vehicle 1,452,2.287506,48.862740,23.616000,40.290000
I,N, vehicle 1,453,2.287574,48.862776,22.644000,36.870000
I,N, vehicle 1,454,2.287633,48.862813,22.752000,32.320000
I,N, vehicle 1,455,2.287695,48.862848,22.752000,29.490000
I,N, vehicle 1,456,2.287750,48.862879,20.304000,29.490000
I,N, vehicle 1,457,2.287805,48.862908,18.504000,22.380000
I,N, vehicle 1,458,2.287866,48.862937,12.636000,48.870000
I,N, vehicle 1,459,2.287921,48.862978,5.364000,45.350000
I,N, vehicle 1,460,2.287988,48.863015,8.244000,48.160000
I,N, vehicle 1,461,2.288131,48.863090,3.132000,67.970000
I,N, vehicle 1,462,2.288191,48.863123,12.168000,67.970000
I,N, vehicle 1,463,2.288297,48.863164,16.524000,67.970000
I,N, vehicle 1,464,2.288395,48.863192,13.968000,67.970000
I,N, vehicle 1,465,2.288467,48.863206,10.656000,67.970000
I,N, vehicle 1,466,2.288581,48.863234,16.164000,67.970000
I,N, vehicle 1,467,2.288690,48.863262,17.748000,39.730000
I,N, vehicle 1,468,2.288771,48.863301,19.728000,68.450000
I,N, vehicle 1,469,2.288867,48.863360,17.352000,68.450000
I,N, vehicle 1,470,2.288943,48.863389,19.872000,68.450000
I,N, vehicle 1,471,2.289052,48.863421,22.032000,68.450000
I,N, vehicle 1,472,2.289109,48.863454,21.852000,68.450000
I,N, vehicle 1,473,2.289174,48.863470,19.656000,68.450000
I,N, vehicle 1,474,2.289330,48.863502,15.480000,68.450000
I,N, vehicle 1,475,2.289394,48.863526,14.832000,68.450000
I,N, vehicle 1,476,2.289469,48.863537,2.196000,68.450000
I,N, vehicle 1,477,2.289531,48.863563,2.268000,68.450000
I,N, vehicle 1,478,2.289597,48.863574,0.000000,67.650000
I,N, vehicle 1,479,2.289643,48.863609,0.972000,67.650000
I,N, vehicle 1,480,2.289718,48.863629,3.096000,67.650000
I,N, vehicle 1,481,2.289823,48.863644,13.464000,67.650000
I,N, vehicle 1,482,2.289944,48.863668,15.732000,67.650000
I,N, vehicle 1,483,2.290012,48.863683,13.932000,67.650000
I,N, vehicle 1,484,2.290104,48.863710,11.772000,67.650000
I,N, vehicle 1,485,2.290185,48.863732,11.700000,67.650000
I,N, vehicle 1,486,2.290272,48.863750,10.728000,67.650000
I,N, vehicle 1,487,2.290349,48.863769,9.468000,67.510000
I,N, vehicle 1,488,2.290425,48.863793,11.520000,67.510000
I,N, vehicle 1,489,2.290504,48.863829,13.104000,67.510000
I,N, vehicle 1,490,2.290578,48.863853,0.792000,67.510000
I,N, vehicle 1,491,2.290504,48.863867,9.504000,319.210000
I,N, vehicle 1,492,2.290457,48.863903,15.084000,319.210000
I,N, vehicle 1,493,2.290572,48.863818,14.868000,315.380000
I,N, vehicle 1,494,2.290375,48.863958,12.564000,315.670000
I,N, vehicle 1,495,2.290312,48.864001,12.240000,315.670000
I,N, vehicle 1,496,2.290223,48.864056,12.924000,312.250000
I,N, vehicle 1,497,2.290162,48.864092,19.440000,312.250000
I,N, vehicle 1,498,2.290107,48.864125,19.440000,312.250000
I,N, vehicle 1,499,2.290033,48.864169,24.012000,312.250000
I,N, vehicle 1,500,2.289975,48.864204,23.724000,312.250000
I,N, vehicle 1,501,2.289901,48.864248,17.208000,312.250000
I,N, vehicle 1,502,2.289729,48.864120,14.760000,254.180000
I,N, vehicle 1,503,2.289727,48.864259,13.284000,308.320000
I,N, vehicle 1,504,2.289716,48.864359,12.168000,312.250000
I,N, vehicle 1,505,2.289618,48.864417,16.776000,311.890000
I,N, vehicle 1,506,2.289565,48.864448,16.992000,311.890000
I,N, vehicle 1,507,2.289479,48.864499,20.592000,311.890000
I,N, vehicle 1,508,2.289425,48.864531,18.756000,311.890000
I,N, vehicle 1,509,2.289356,48.864571,21.204000,311.890000
I,N, vehicle 1,510,2.289290,48.864610,14.616000,311.890000
I,N, vehicle 1,511,2.289213,48.864656,6.732000,311.890000
I,N, vehicle 1,512,2.289155,48.864690,6.804000,311.890000
I,N, vehicle 1,513,2.289093,48.864726,1.476000,310.860000
I,N, vehicle 1,514,2.289040,48.864756,9.684000,310.860000
I,N, vehicle 1,515,2.289047,48.864827,14.796000,8.090000
I,N, vehicle 1,516,2.289014,48.864866,12.924000,358.590000
I,N, vehicle 1,517,2.288858,48.864865,14.076000,312.480000
I,N, vehicle 1,518,2.288803,48.864899,14.076000,317.730000
I,N, vehicle 1,519,2.288758,48.864943,11.016000,340.560000
I,N, vehicle 1,520,2.288649,48.864896,20.124000,205.100000
I,N, vehicle 1,521,2.288547,48.864740,25.344000,204.260000
I,N, vehicle 1,522,2.288509,48.864672,26.460000,203.200000
I,N, vehicle 1,523,2.288457,48.864607,27.072000,203.910000
I,N, vehicle 1,524,2.288416,48.864552,27.684000,204.610000
I,N, vehicle 1,525,2.288365,48.864480,28.044000,204.610000
I,N, vehicle 1,526,2.288306,48.864419,28.836000,206.370000
I,N, vehicle 1,527,2.288260,48.864342,29.880000,202.850000
I,N, vehicle 1,528,2.288213,48.864267,30.528000,204.960000
I,N, vehicle 1,529,2.288165,48.864206,29.412000,203.910000
I,N, vehicle 1,530,2.288121,48.864144,27.756000,203.910000
I,N, vehicle 1,531,2.288092,48.864084,25.812000,203.910000
I,N, vehicle 1,532,2.288013,48.863970,22.680000,204.610000
I,N, vehicle 1,533,2.287984,48.863923,20.376000,204.260000
I,N, vehicle 1,534,2.287958,48.863878,17.280000,202.500000
I,N, vehicle 1,535,2.287887,48.863721,8.712000,206.050000
I,N, vehicle 1,536,2.287849,48.863661,10.692000,206.050000
I,N, vehicle 1,537,2.287823,48.863612,9.108000,206.050000
I,N, vehicle 1,538,2.287777,48.863579,0.000000,206.050000
I,N, vehicle 1,539,2.287712,48.863539,13.428000,206.050000
I,N, vehicle 1,540,2.287638,48.863459,14.400000,204.780000
I,N, vehicle 1,541,2.287582,48.863402,13.428000,204.780000
I,N, vehicle 1,542,2.287142,48.863380,16.524000,267.440000
I,N, vehicle 1,543,2.287298,48.863377,12.672000,273.430000
I,N, vehicle 1,544,2.287234,48.863406,19.260000,273.430000
I,N, vehicle 1,545,2.287155,48.863424,22.068000,267.440000
I,N, vehicle 1,546,2.287084,48.863431,17.280000,262.480000
I,N, vehicle 1,547,2.286991,48.863416,20.700000,251.570000
I,N, vehicle 1,548,2.286943,48.863374,27.972000,251.570000
I,N, vehicle 1,549,2.286761,48.863274,28.728000,212.700000
I,N, vehicle 1,550,2.286701,48.863208,27.936000,203.550000
I,N, vehicle 1,551,2.286672,48.863156,22.716000,195.470000
I,N, vehicle 1,552,2.286656,48.863110,18.432000,190.200000
I,N, vehicle 1,553,2.286642,48.863065,18.648000,185.620000
I,N, vehicle 1,554,2.286632,48.863017,19.980000,181.410000
I,N, vehicle 1,555,2.286634,48.863069,20.916000,202.380000
I,N, vehicle 1,556,2.286591,48.862907,20.268000,174.990000
I,N, vehicle 1,557,2.286571,48.862863,21.708000,172.610000
I,N, vehicle 1,558,2.286576,48.862779,24.444000,161.220000
I,N, vehicle 1,559,2.286608,48.862729,22.248000,153.440000
I,N, vehicle 1,560,2.286661,48.862673,19.836000,145.920000
I,N, vehicle 1,561,2.286744,48.862599,18.216000,142.970000
I,N, vehicle 1,562,2.286851,48.862526,16.848000,118.770000
I,N, vehicle 1,563,2.287057,48.862496,14.184000,86.100000
I,N, vehicle 1,564,2.287224,48.862548,14.940000,56.580000
I,N, vehicle 1,565,2.287287,48.862619,26.460000,56.580000
I,N, vehicle 1,566,2.287404,48.862695,29.772000,42.930000
I,N, vehicle 1,567,2.287535,48.862796,33.552000,36.870000
I,N, vehicle 1,568,2.287612,48.862879,32.580000,29.490000
I,N, vehicle 1,569,2.287675,48.862954,31.752000,22.380000
I,N, vehicle 1,570,2.287739,48.863065,27.144000,46.410000
I,N, vehicle 1,571,2.287810,48.863069,10.224000,49.220000
I,N, vehicle 1,572,2.287856,48.863033,0.000000,42.540000
I,N, vehicle 1,573,2.287852,48.863165,5.976000,339.100000
I,N, vehicle 1,574,2.287850,48.863219,1.872000,321.600000
I,N, vehicle 1,575,2.287807,48.863255,3.780000,321.600000
I,N, vehicle 1,576,2.287763,48.863292,0.000000,321.600000
I,N, vehicle 1,577,2.287717,48.863330,1.512000,321.600000
I,N, vehicle 1,578,2.287666,48.863370,5.580000,319.640000
I,N, vehicle 1,579,2.287665,48.863521,10.728000,24.780000
I,N, vehicle 1,580,2.287715,48.863647,9.144000,26.050000
I,N, vehicle 1,581,2.287739,48.863699,10.260000,24.260000
I,N, vehicle 1,582,2.287764,48.863745,10.008000,24.260000
I,N, vehicle 1,583,2.287806,48.863804,8.640000,25.310000
I,N, vehicle 1,584,2.287824,48.863828,8.640000,26.020000
I,N, vehicle 1,585,2.287859,48.863878,4.968000,27.770000
I,N, vehicle 1,586,2.287863,48.863884,2.628000,26.050000
I,N, vehicle 1,587,2.287790,48.863907,1.800000,26.050000
I,N, vehicle 1,588,2.287723,48.863926,1.584000,26.050000
I,N, vehicle 1,589,2.287711,48.863910,0.000000,26.050000
I,N, vehicle 1,590,2.287755,48.863969,17.316000,25.900000
I,N, vehicle 1,591,2.287791,48.864018,17.316000,25.900000
I,N, vehicle 1,592,2.287824,48.864063,17.316000,25.900000
I,N, vehicle 1,593,2.287860,48.864111,17.784000,25.900000
I,N, vehicle 1,594,2.287939,48.864223,11.592000,24.900000
I,N, vehicle 1,595,2.287969,48.864266,6.444000,24.900000
I,N, vehicle 1,596,2.287968,48.864264,0.612000,24.900000
I,N, vehicle 1,597,2.287877,48.864135,0.000000,25.900000
I,N, vehicle 1,598,2.287956,48.864247,0.972000,24.900000
I,N, vehicle 1,599,2.287879,48.864138,0.000000,25.900000
I,N, vehicle 1,600,2.287974,48.864272,0.828000,24.900000
I,N, vehicle 1,601,2.288013,48.864327,12.600000,24.900000
I,N, vehicle 1,602,2.288103,48.864455,22.716000,24.900000
I,N, vehicle 1,603,2.288170,48.864507,23.796000,24.900000
I,N, vehicle 1,604,2.288224,48.864558,23.364000,24.900000
I,N, vehicle 1,605,2.288297,48.864619,22.680000,24.900000
I,N, vehicle 1,606,2.288364,48.864678,21.384000,24.900000
I,N, vehicle 1,607,2.288421,48.864731,23.004000,25.100000
I,N, vehicle 1,608,2.288462,48.864781,21.060000,25.100000
I,N, vehicle 1,609,2.288528,48.864836,26.460000,25.100000
I,N, vehicle 1,610,2.288605,48.864922,33.156000,25.100000
I,N, vehicle 1,611,2.288664,48.864999,32.904000,23.630000
I,N, vehicle 1,612,2.288793,48.865176,38.088000,23.910000
I,N, vehicle 1,613,2.288840,48.865249,36.540000,22.850000
I,N, vehicle 1,614,2.288888,48.865328,38.196000,24.610000
I,N, vehicle 1,615,2.288950,48.865412,39.888000,25.310000
I,N, vehicle 1,616,2.289005,48.865455,34.236000,23.910000
I,N, vehicle 1,617,2.289036,48.865514,32.544000,23.910000
I,N, vehicle 1,618,2.289075,48.865572,30.096000,23.910000
I,N, vehicle 1,619,2.289096,48.865638,26.640000,22.850000
I,N, vehicle 1,620,2.289109,48.865692,23.436000,26.180000
I,N, vehicle 1,621,2.289131,48.865739,18.432000,26.180000
I,N, vehicle 1,622,2.289212,48.865807,14.436000,26.180000
I,N, vehicle 1,623,2.289276,48.865848,14.292000,23.910000
I,N, vehicle 1,624,2.289315,48.865887,12.816000,23.550000
I,N, vehicle 1,625,2.289382,48.865953,11.988000,23.550000
I,N, vehicle 1,626,2.289480,48.866017,7.956000,95.620000
I,N, vehicle 1,627,2.289563,48.866056,2.736000,115.660000
I,N, vehicle 1,628,2.289646,48.866037,7.524000,113.550000
I,N, vehicle 1,629,2.289714,48.866026,10.908000,114.260000
I,N, vehicle 1,630,2.289784,48.866016,6.084000,117.610000
I,N, vehicle 1,634,2.289703,48.866660,3.528000,31.990000
I,N, vehicle 1,635,2.289597,48.866742,1.872000,54.140000
